,tweet_id,input,output
468,1270360592084357121,"@PamDero @kaitlancollins @BretBaier “If you look at the one (hydroxychloroquine) survey, the only bad survey, they were giving it to people that were in very bad shape. They were very old. Almost dead.”

That's a lie.",0
469,1266254833746501639,"@IncreaseMyT @Jackbak37242843 @TwoSharpeJeepin @AndreaR9Md @PressSec @realDonaldTrump @DavidBrodyCBN @atrupar “If you look at the one (hydroxychloroquine) survey, the only bad survey, they were giving it to people that were in very bad shape. They were very old. Almost dead.” Is this assessment of those “surveys” true?",0
470,1263483770008715265,"@presdonald2016 @anitaDlivaditis @karenamyatt @LambdaHard @MarshaBlackburn @SenSchumer @realDonaldTrump @JaySekulow “If you look at the one (hydroxychloroquine) survey, the only bad survey, they were giving it to people that were in very bad shape. They were very old. Almost dead.” 

Trump said this 2 days ago.  True?",0
471,1263206346209583107,"@realDonaldTrump “If you look at the one (#Hydroxychloroquine) survey, the only bad survey, they were giving it to people that were in very bad shape. They were very old. Almost dead.” 
FALSE...#TrumpLiesPeopleDie 
https://t.co/8cXliQJak5",0
472,1263197307492691968,"@realDonaldTrump False statement by Trump https://t.co/kx37mw6mNf“If you look at the one (hydroxychloroquine) survey, the only bad survey, they were giving it to people that were in very bad shape. They were very old. Almost dead.”",0
473,1263168682277998593,"@YoSniperGames @sheldico @charliekirk11 Current Trump Lie:  “If you look at the one (hydroxychloroquine) survey, the only bad survey, they were giving it to people that were in very bad shape. They were very old. Almost dead.”",0
474,1267822291502526468,"Wisconsin Manufacturers &amp; Commerce official Scott Manley says ""The new Dane County lockdown policy… (has) effectively killed Badger football, hockey, and basketball for 2020."" https://t.co/L3865Ovark",0
475,1265797383943647232,"Do Texas and Florida have a ""balanced budget"" while California is ""in debt $54 billion"" and New York is ""in debt $6.1 billion""?

@PolitiFact found these figures on a viral Facebook post are misleading. It rated the claim False. https://t.co/wItaLnuHap https://t.co/Ax4ucyXcto",0
476,1265573646057312256,"FALSE:

Texas and Florida have a “balanced budget” while California is “in debt $54 billion and New York is “in debt $6.1 billion.”

https://t.co/DkCIMjhOQf",0
477,1265389982354735122,"Specifically, PolitiFact rated this claim from the image False: Texas and Florida have a “balanced budget” while California is “in debt $54 billion and New York is “in debt $6.1 billion.”

https://t.co/NqZXm7c21u",0
478,1263127682667159552,FACT CHECK: Does This Video Show People Celebrating The End Of Saudi Arabia's Coronavirus Lockdown? by Trevor Schakohl https://t.co/pvbLk07jjc,0
479,1262489479065096192,Via @Check_Your_Fact: Does This Video Show People Celebrating The End Of Saudi Arabia’s Coronavirus Lockdown? https://t.co/Aq7AswN3Hp,0
480,1262469059716673536,"New Evidence Shows Wearing Face Mask Can Help Coronavirus Enter the Brain and Pose More Health Risk, Warn Expert | Science Times:

This is a dangerous unverified theory that clearly over-weighs the “risk” of a mask vs not wearing one. Disappointing... https://t.co/omCcGMFrYv",0
481,1270747101388046338,"In the latest development in a dramatic saga about the origins of the novel coronavirus, virologists around the globe have fiercely debunked yet another claim that the virus was man-made. #COVID19 #SARSCoV2 
https://t.co/qDKdnEUZIt",0
482,1268497731418501120,"Claims that the novel coronavirus was man-made or leaked by China's National Biosafety Laboratory at the Wuhan Institute of Virology (WIV) is totally contrary to the facts, according to lab director Yuan Zhiming.
https://t.co/waDuZkcH12",0
483,1268172587231670277,"Claims that the novel #coronavirus was man-made or leaked by #China's National Biosafety Laboratory at the Wuhan Institute of Virology (#WIV) is totally contrary to the facts, according to lab director Yuan Zhiming. https://t.co/l4Cf3Tdulh https://t.co/VzB5PEd8fy",0
484,1268170678513086469,Claims that the novel coronavirus was man-made or leaked by China's National Biosafety Laboratory at the Wuhan Institute of Virology (WIV) is totally contrary to the facts. https://t.co/gehwPVZer4,0
485,1264030758227902476,"Fact-Check: No, the Novel Coronavirus Was Not 'Man-Made' https://t.co/LTaQ22VGNS via @bettergov",0
486,1263946440176476164,"PolitiFact - No, the novel coronavirus was not 'man-made' https://t.co/HK68yuhElP",0
487,1263483866322477057,"Illinois Senate Majority Leader Kimberly Lightford called the novel coronavirus ""man-made."" But research on the genetic features of the virus shows it was not created or manipulated in a lab. https://t.co/3mKqiNtz7O",0
488,1263483275110232064,"An Illinois lawmaker called the novel coronavirus ""man-made."" But research on the genetic features of the virus shows it was not created or manipulated in a lab. https://t.co/3VMzECeuBL",0
489,1262402395918630913,"Contrary to claims in viral social media posts, the novel coronavirus was not man-made nor patented before outbreak - Health Feedback https://t.co/V7nHzvScru via @GoogleNews",0
490,1262365194501709826,"Contrary to claims in viral social media posts, the novel coronavirus was not man-made nor patented before outbreak
https://t.co/0or2rZKm8O",0
491,1262281044339941376,"Contrary to claims in viral social media posts, the novel coronavirus was not man-made nor patented before outbreak - Health Feedback https://t.co/fi6gFAdMZY via @GoogleNews",0
492,1262122734148104201,"Contrary to claims in viral social media posts, the novel coronavirus was not man-made nor patented before outbreak.
https://t.co/vwVfXg7PI4
Flora Teoh By Science Editor
Flora obtained a PhD in Biological Sciences from Nanyang Technological University in Singapore. https://t.co/TBcNLyPSSl",0
493,1261972343058038784,"Contrary to claims in viral social media posts, the novel coronavirus was not man-made nor patented before outbreak https://t.co/TYmxXyCg6b via @HealthFeedback",0
494,1260300090050326534,"60 Minutes Falsely Accuses Pompeo of Trying to ‘Resurrect’ Theory that Coronavirus Was ‘Man-Made’

CBS News' 60 Minutes misrepresented Secretary of State Mike Pompeo's position regarding the origin of the novel coronavirus in a Sunday tweet.""Last Sunday, Secretary of State M…",0
495,1259149230423396352,"#TRUTH 

#SCIENCEISREALLYGOOD but viruses mutate and can still kill!

Novel Coronavirus means that this strain of ""flu"" is new, and as yet, unfamiliar!

@DrAnthonyF says that the COVID-19 virus was not man-made!

I choose to trust the doctor over the politician(s) on this one!!! https://t.co/vHDrpsH54s",0
496,1258866453479997440,"“Pompeo said in the interview on Sunday with Martha Raddatz of U.S.-based ABC News that ""the best experts so far seem to think"" the virus was man-made”

What experts? Pentagon WMD experts?

“No evidence that novel coronavirus was man-made in China: UK Health Secretary”",0
497,1258673029296517121,"The British government has not seen any evidence to suggest that the novel coronavirus that causes COVID-19 was man-made, Health Secretary Matt Hancock has said. 
https://t.co/lhRobPabuU",0
498,1258662895140982785,"""We have looked into this but we don't have any evidence that this is a man-made coronavirus.""The British government has not seen any evidence to suggest that the novel coronavirus that causes #COVID19 was man-made, Health Secretary Matt Hancock has said. https://t.co/1XzhLzhDUO",0
499,1258567292478042112,"The British government has not seen any evidence to suggest that the novel coronavirus that causes #COVID19 was man-made, UK Health Secretary Matt Hancock said on Wednesday. https://t.co/T4IQEUMY5Q",0
500,1257616675492356101,"@CExecuted @AuntieShitface @Reuters He was going to say that the virus was man-made. The host said that the CIA said a novel coronavirus was not man-made. Asked for confirmation, he acknowledged the Cia's work. P might not even notice that he was blatantly contradicting himself. liars https://t.co/BWPOQJBvQr",0
501,1257115228225011712,"@SecPompeo On May 1, the U.S. intelligence agency said a novel coronavirus was not man-made. Pompeo, You are inconsistent, inconsistent and deceitful.  Pompeo has A story that  he used to work for US intelligence agencies, he said: we lie, we cheat, we steal! https://t.co/OPDcvYxF37",0
502,1257114067178831873,"@SecPompeo On May 1, the U.S. intelligence agency said a novel coronavirus was not man-made. Pompeo, who used to belong to the U.S. intelligence agency, said it originated in a Chinese lab and was man-made. You are inconsistent, inconsistent and deceitful. Can you give me some proof? https://t.co/26XAQkaRen",0
503,1256751600565055488,#US intelligence concludes that the #coronavirus wasn’t man-made https://t.co/eCMTD81WAs The Office of the Director of National Intelligence said on Thursday there’s no evidence that the novel coronavirus was man-made or genetically engineered. What were U Saying?? #VoteGreen2020 https://t.co/OzJzhoqiC3,0
504,1256311558289985538,"Fang says that this in itself does not prove that the novel coronavirus was man-made, as a genetic similarity of 99% would be required to declare them identical.",0
505,1256311291695689728,"#US #intelligence officials agree with ""the wide scientific consensus that the novel #coronavirus was not man-made or genetically modified"", the White House's top intelligence agency said Thursday.",0
506,1256309382687703040,"#US #intelligence officials agree with ""the wide scientific consensus that the novel #coronavirus was not man-made or genetically modified"", the White House's top intelligence agency said Thursday.",0
507,1256138538732728322,"US Director of National Intelligence now says, novel #coronavirus is not man-made but it is examining ""whether the outbreak began through contact with infected animals or if it was the result of an accident at a laboratory in Wuhan.”
Latest on the topic: https://t.co/M8N38DBc4N",0
508,1256132584255311873,Washington: The US intelligence community said Thursday it had concluded that the novel coronavirus that has swept the globe originated in China but was not man-made or engineered. #coronavirus https://t.co/GVLjBsmapY,0
509,1256106764115869696,"@CNN Please tell Chris Cuomo that if the novel coronavirus escaped from a lab that would not necessarily mean that it was man-made. People study naturally occurring viruses in labs. Duh. What we want to know is, did it escape from Wuhan virology lab? Please investigate. #COVID",0
510,1256060269660422145,"•President Donald Trump said Thursday he has seen evidence suggesting the novel coronavirus originated in a virology lab in Wuhan, China.
•His, Dir.N.I. Richard Grenell, issued a statement stating there was broad agreement the virus was not man-made or genetically modified.",0
511,1263083694329344000,"The Italian Parliament calls for the arrest of bill gates
https://t.co/lBX7xtQjgZ",0
512,1262246258854559744,Italian Parliament Calls For The Arrest of Bill Gates https://t.co/A4eZGpPNoW,0
513,1261935187006496769,Italian parliament calls for the arrest of Bill Gates. This is the monster that wants to use vaccines to depopulate the planet. https://t.co/rLLLLfviW3,0
514,1261724057264848897,Italian Parliament Calls For The Arrest of Bill Gates https://t.co/suNxb4grtr,0
515,1266200926211145729,"If masks prevent coronavirus, governors would have given them to prison inmates instead of releasing them.",0
516,1263114505120296962,"A Facebook post said “If masks prevent coronavirus, governors would have given them to prison inmates instead of releasing them.” Masks do help contain COVID-19, and CDC is recommending them for jails and prisons. https://t.co/QIXiuZQyL7",0
517,1261404114690494474,"Hydroxychloroquine cures this virus.

It just so happens this is the treatment used for radiation sickness. 
😒",0
518,1261195799024807937,"Hydroxychloroquine cures this ""virus""
It just so happens this is the treatment used for radiation sickness!!   https://t.co/qIik7w2tNg",0
519,1267440954044231681,"If you need a test kit for MDMA, coke, ketamine, fentanyl, or many dozens of other substances, visit us at https://t.co/h9TOJgEpyy

Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/sFTwNozq7f 

#harmreduction #coronavirus #covid #cannabis #marijuana https://t.co/BFZmEkQAOW",0
520,1264677196544634881,"@sunny @soledadobrien Is Trump Inept or is it Planned?
Take out. MAGA gunuts NO Waco.

Clinical Endocannabinoid Deficiency
https://t.co/8e48NMaOZt

Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi

Cannabinoids and Viral Infections
https://t.co/4qGjVB3cOo https://t.co/GErdywXpF6",0
521,1263905996444860417,"@harrison_ka @ChelseaKoerbler @senbartolotta @fox43 Then your priorities are old, stale and harmful.

Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi
This could be a game-changer not only for returning to our pre-COVID-19 lives, but for the global marijuana legalization movement, too. https://t.co/cMa4coeQ5s",0
522,1263539924348870661,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/JjgvHWlFht",0
523,1263475937598935045,"Whoa, now we getting there.....“Cannabis may stop coronavirus from infecting people, study finds.”
#coronavirus",0
524,1263197993429327872,https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane,0
525,1262744523169394690,https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane,0
526,1262509313148370944,"10 Benefits of Hemp Seed Oil for Great Health
https://t.co/Sg6NJICo62
Anti-inflammation
Enhanced immune

Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi

Olympian Michael Phelps talks about infamous bong photo
https://t.co/uyhxIlIMWq https://t.co/fezsIkCuXI",0
527,1262474517416259585,"@ABCNewsLive Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi
This could be a game-changer not only for returning to our pre-COVID-19 lives, but for the global marijuana legalization movement, too.",0
528,1262390145820635136,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/ErAnhpTbeG",0
529,1262357002342277121,https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane,0
530,1262202893358129152,"Cannabis May Stop #Coronavirus From Infecting People, Study Finds
https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane
#PuffPuffPass",0
531,1262153213740023810,https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane,0
532,1262138408526381059,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/yB36AF67kY",0
533,1262086785158569984,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/fzw0pAoQFn #Coronavirus",0
534,1261828534739361814,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/XiysjcRVJ1",0
535,1261815798177255424,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/5yBLFZzyuf",0
536,1261712878710788096,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/3wfMEHYqI2",0
537,1261499438339551233,"@r33fermadness Drug Free USA? Joke right?

The European Commission says  prescription drugs cause 328,000 U.S. and Europe deaths each year. Cannabis May Stop Coronavirus From Infecting People, Study Finds. Gossip queens kill, stop it!
https://t.co/F3RtT2zvMi https://t.co/yDpHq4p2GM",0
538,1261499203961753600,"“When you wish upon a star...”

Cannabis May Stop Coronavirus From Infecting People, Study Finds | MERRY JANE https://t.co/qskIoszTyq",0
539,1261356416649949186,"Cannabis May Stop Coronavirus From Infecting People, Study Finds.

https://t.co/QuKNiGSIGe",0
540,1261340717328347138,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/c9cCVfzuBE https://t.co/67B1jJgLvQ",0
541,1261279850167365633,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/4En9hOAgNT",0
542,1261248096748613634,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/UJzJmsCldD https://t.co/GwL5pbfqH3",0
543,1261234139275165697,https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane,0
544,1261231184086007808,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/uY69jQZcrw",0
545,1261223201864114176,"""#Cannabis May Stop Coronavirus From Infecting People, Study Finds"" I hate the word ""may"", i don't think this is true. Headers like this give good traffic. https://t.co/hb6YXWIXqL",0
546,1261156837333876736,"Bonus!!!!
Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/tJHMGwuMSC",0
547,1261132407014453254,"Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi
This could be a game-changer not only for returning to our pre-COVID-19 lives, but for the global marijuana legalization movement, too. 

Cannabis Use and the Lungs
https://t.co/AHUMyGBI5H https://t.co/NtaJa9odXh",0
548,1261123464091496448,"@GovernorTomWolf wha? Let the People Toke Tom.
Gets real messy trying to get edibles into the lungs.

Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi

Cannabis Use and the Lungs
https://t.co/AHUMyGBI5H

Cannabis and coronavirus
https://t.co/T6L3fc2o09 https://t.co/wxb8ZK5MjK",0
549,1261121004342034432,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/yd692NwLfA",0
550,1261118931156205568,"Cannabis May Stop Coronavirus From Infecting People, Study Finds

A new study from Canada suggests that cannabis extracts containing THC and CBD could prevent the novel coronavirus from infecting human cells.""
#Cannabis 
https://t.co/Yg794je0X2",0
551,1261102762474913793,"Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/bq5ooWyZCC https://t.co/Q9YNxqUiQ1",0
552,1261095165101584384,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/wlAdE5JOC0",0
553,1261090797748977664,"Cannabis May Stop #Coronavirus From Infecting People, Study Finds

No kidding... 

https://t.co/O0t0iLxitF",0
554,1261090421893021696,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/6p58QXuq9y",0
555,1261088683425361920,"Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi
This could be a game-changer not only for returning to our pre-COVID-19 lives, but for the global marijuana legalization movement, too. https://t.co/c3KaY0vXwY",0
556,1261081821799944194,"I’m just gonna leave this right here ...Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/nCLDb8DWhX",0
557,1261081092024610817,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane",0
558,1261079216088547328,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/EHjkNIz9Db",0
559,1261079159423590400,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/s5y7yCsqFv",0
560,1261073659537620993,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/HFbwmHSkm7",0
561,1261066716420816896,"Cannabis May Stop #Coronavirus From Infecting People, Study Finds.

A new study from Canada suggests that cannabis extracts containing #THC and #CBD could prevent the novel coronavirus from infecting human cells. 

https://t.co/wGBESY749N

#Berkeley #CannabisForGood 🙌 https://t.co/6ZKGf5plgH",0
562,1261065319314886656,"Cannabis May Stop #Coronavirus From Infecting People, Study Finds.

A new study from Canada suggests that cannabis extracts containing #THC and #CBD could prevent the novel coronavirus from infecting human cells. 

https://t.co/wGBESY749N

#Berkeley #CannabisForGood 🙌 https://t.co/3WHtoE4vVo",0
563,1261054362866069504,"Cannabis May Stop Coronavirus From Infecting People, Study Finds | MERRY JANE https://t.co/OArG2A0jCt",0
564,1261053570469769219,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/DmrglQ4j5r",0
565,1261050911054594056,"#420friendly #weedlover Cannabis May Stop Coronavirus From Infecting People, Study Finds #legal #care via https://t.co/v0UXOd3iAM #thc #high #smoke #rec #med #medical #insta #ig #live #now",0
566,1261049684417753091,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/42TDzOsQhf https://t.co/anBjthvL5q",0
567,1261044320884322305,"A new study from Canada suggests that cannabis extracts containing THC and CBD could prevent the novel coronavirus from infecting human cells. 

 https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane",0
568,1261034821427408896,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/ujzyN5ZSQs https://t.co/PcIAE6Getn",0
569,1261029509043638273,"'Cannabis May Stop Coronavirus From Infecting People, Study Finds'..... Mainly due to the fact that it makes you want to stay indoors and take up carpentry.",0
570,1261021995677908998,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/v2CfW6NirF",0
571,1261012853261127680,https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane,0
572,1261009993056186368,https://undefined/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds via @merryjane,0
573,1260990897761603584,"Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/79ZFxehx4u via @MERRYJANE",0
574,1268351445314617344,Bloggers: Says Nancy Pelosi tried “once again” to include abortion funding in the latest coronavirus bill. Rated Mostly False by PolitiFact – Via FactStream https://t.co/dEpfjl7hWA,0
575,1263858293593665536,"By our friend Pete Stone

Forced vaccines are in direct violation of the Nuremberg Code 1947; forced, coerced, and mandated vaccination are in direct violation of these principles, and are a violation of article 6 of… https://t.co/ne0GsGKiw0",0
576,1261343580695617538,"@sistronk And every tyrannical governor who is forcing a shutdown until the virus is ""eradicated or a vaccine"" is available. Mandatory vaccines are in direct violation of the Nuremberg Code. Line 1. I will not be forced to take any other vaccine in life.",0
577,1260988265261338625,"@Carol61916613 @realDonaldTrump Vaccines are in Direct Violation of the Nuremberg Code.
Forced, Coerced, and Mandated Vaccination are in Violation of these Principals. 

A Violation of Article 6 of the Unesco 2005 Statement 
On Bioethics and Human Rights, etc. https://t.co/OoxFQgDKTt",0
578,1260580659996884994,Vaccines are in direct violation of the Nuremberg Code https://t.co/2xFo7Dgf9V,0
579,1259215090156535809,"@SpyGateDown @andrewwcox @99freemind Vaccines are in direct violation of The Nuremberg Code 
A VIOLATION OF ARTICLE 6 OF THE UNESCO 2005 STATEMENT ON BIOETHICS AND HUMAN RIGHTS 

Article 6, section 1: 
https://t.co/91N1ZT55g7",0
580,1259210356670500864,"@successfuel3 Vaccines are in direct violation of The Nuremberg Code 
A VIOLATION OF ARTICLE 6 OF THE UNESCO 2005 STATEMENT ON BIOETHICS AND HUMAN RIGHTS 

Article 6, section 1: 
https://t.co/91N1ZT55g7",0
581,1259206584208670728,"@Xetre1Xetre @beolba @_Seebruecke_ Vaccines are in direct violation of The Nuremberg Code 
A VIOLATION OF ARTICLE 6 OF THE UNESCO 2005 STATEMENT ON BIOETHICS AND HUMAN RIGHTS 

Article 6, section 1: 
https://t.co/91N1ZT55g7",0
582,1259206455443501056,"@Illeandra1 @Monika17M @beolba @_Seebruecke_ Vaccines are in direct violation of The Nuremberg Code 
A VIOLATION OF ARTICLE 6 OF THE UNESCO 2005 STATEMENT ON BIOETHICS AND HUMAN RIGHTS 
Article 6, section 1: 
https://t.co/91N1ZT55g7",0
583,1259202901181956096,"@5Agenda21 Vaccine enforcement is strictly forbidden, it cannot be mandatory.
Vaccines are in direct violation of the Nuremberg code
a violation of article 6- section 1
https://t.co/91N1ZT55g7",0
584,1259200149815013376,"Vaccine enforcement is strictly forbidden, it cannot be mandatory.
Vaccines are in direct violation of the Nuremberg code
a violation of article 6- section 1
https://t.co/91N1ZT55g7
#BillGates #NurembergCode #Vaccine 
@BillGates",0
585,1258152489196584960,"Vaccines are in direct violation of The Nuremberg Code 
​
Forced, coerced, and mandated vaccination are in violation of these principals.
https://t.co/uY2N75RjdO",0
586,1263287601823248389,Anthony Fauci was on the Clinton Foundation board for 20 years and “currently serves on Gates Foundation.” https://t.co/ocqqqdUZXY,0
587,1263158147402788865,Anthony Fauci was on the Clinton Foundation board for 20 years and “currently serves on Gates Foundation.” https://t.co/McZdFNCZFI #SmartNews,0
588,1262805799623147526,Facebook posts: Anthony Fauci was on the Clinton Foundation board for 20 years and “currently serves on Gates Foundation.” Rated False by PolitiFact – Via FactStream https://t.co/Q2Er0MAQXF,0
589,1262801546720563203,Facebook posts: Anthony Fauci was on the Clinton Foundation board for 20 years and “currently serves on Gates Foundation.” Rated False by PolitiFact – Via FactStream https://t.co/ARRwiXsukd,0
590,1265813214136320001,"Because clearly, the Obama administration did not leave any kind of game plan for something like this,” said McConnell. 
...former Obama administration officials, who immediately disputed it and started circulating on social media the link to such a plan.  https://t.co/4tSL2pO3sf",0
591,1261957891185086465,"“Clearly, the Obama administration did not leave any kind of game plan for something like this.” 

Moscow Mitch lying his ass off on May 14, 2020.",0
592,1261320534261772288,"“We want to be ready, early, for the next one. Because clearly, the Obama administration did not leave any kind of game plan for something like this,” said McConnell. We rate this Pants On Fire. 

📝: @victoriaregisk, @KHNews/@PolitiFact #HealthCheck https://t.co/94pzQGGGhH",0
593,1261101024946905088,"#MoscowMitch yesterday: ""Clearly the Obama administration did not leave...any kind of game plan for something like this.""

#MoscowMitch today: ""I was wrong. They did leave behind a plan. So I clearly made a mistake in that regard.""

Why'd it take 4 mnths to know there WAS a plan?",0
594,1261071867890335744,"When will these lies have consequences? November.

#VoteBlue2020

Mitch McConnell: “Clearly, the Obama administration did not leave any kind of game plan for something like this.” Rated Pants on Fire by PolitiFact – Via FactStream https://t.co/QZFWDMMhqK",0
595,1260370159690080259,"LIAR Mitch McConnell said ""clearly the Obama administration did not leave . . . any kind of game plan for something like this.""
Only a 69-page, detailed game plan. 
https://t.co/ewj9p5rGqE
What a disgusting little man.",0
596,1260042475005190144,"FACT CHECK: Does This Video Show The Bodies Of COVID-19 Victims Washing Ashore After Being Dumped In The Sea?

A video shared on Facebook purportedly shows the bodies of deceased COVID-19 victims washing ashore after some countries dumped them in the sea… https://t.co/6OXDoyz7P0",0
597,1265436584049963008,"A viral social media post falsely claims Dr. Anthony Fauci is “pushing” remdesivir as a potential COVID-19 treatment drug, because he “invented” it with Bill Gates and they stand to profit from it. Remdesivir was invented by the pharmaceutical company Gilead Sciences.",0
598,1263888046040035330,"A viral social media post falsely claims Dr. Anthony Fauci is “pushing” remdesivir as a potential COVID-19 treatment drug, because he “invented” it with Bill Gates and they stand to profit from it. Remdesivir was invented by the pharmaceutical company Gilead Sciences.",0
599,1263535974006611980,"A viral social media post falsely claims Dr. Anthony Fauci is “pushing” remdesivir as a potential COVID-19 treatment drug, because he “invented” it with Bill Gates and they stand to profit from it. https://t.co/v8AMWaFxCm",0
600,1262405597586239489,"Barack Obama is the first Ex-President to ever speak against his successor, which was long tradition of decorum and decency.
Should anyone really be surprised? By the way, where was this lying crumb born puppet? Foreign student???  Hmmmm!!!! https://t.co/DeHNJLETMV https://t.co/nMoJgD3C3h",0
601,1260671795893583872,Barack Obama “is the first ex-president to ever speak against his successor.” #SmartNews  https://t.co/VExXHGesHT,0
602,1260657826722009089,Barack Obama “is the first ex-president to ever speak against his successor.” #SmartNews  https://t.co/PLAirry7i5,0
603,1260611862993010689,Barack Obama “is the first ex-president to ever speak against his successor.” #SmartNews  https://t.co/wCUdHO4fAU,0
604,1260581835496665100,Barack Obama “is the first ex-president to ever speak against his successor.” #SmartNews  https://t.co/5LGNVxYD1N,0
605,1260472226182291456,Barack Obama “is the first ex-president to ever speak against his successor.” https://t.co/PrTtfNTT5G #SmartNews,0
606,1260293006554476547,Tweets: Barack Obama “is the first ex-president to ever speak against his successor.” Rated False by PolitiFact – Via FactStream https://t.co/kpQ0Z8dYSb,0
607,1259961777766436867,Tweets: Barack Obama “is the first ex-president to ever speak against his successor.” Rated False by PolitiFact – Via FactStream #FactsMatter  https://t.co/3WMspiw17e,0
608,1259609984947515392,"@BarackObama More of your legacy....
Barack Hussain Obama is the first Ex-President to ever speak against his successor, which was a long tradition of DECORUM and DECENCY.",0
609,1260927198623662082,"Pa. House Speaker Mike Turzai, in his argument that reopening schools in the fall should be a top priority, said: ""Guess what, [children are] not at risk unless they have an underlying medical issue.”

Medical research says otherwise.
https://t.co/qgci4l9E0M",0
610,1272928288663638016,@RickeyLarry @StevO_1960 @Vincentjackson_ @Hubbard_RMN LOL. Let’s do low hanging fruit... “The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.” Straight lie. https://t.co/Fre6tPa02M,0
611,1271498653304107008,"@RobHerring @OANN In January 2020, FBI Director Christopher Wray said the bureau had illegally wiretapped Donald Trump and apologized for it. – FALSE (1/12/2020)
“The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.” – PANTS ON FIRE (5/12/2020)",0
612,1263642091869134849,"@mccarthyboot @ScottintheFalls @RostaMan09 @ChuckCallesto @delbigtree @HighWireTalk @OANN “The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.” From May 8th. False.

They say things with no basis in reality, like that. They never offered any evidence for this claim, because none exists. 

Do you care?",0
613,1262720811141672961,EAT THIS ERIC!  “The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.” #SmartNews  https://t.co/Pr4S9ffUg5,0
614,1260975820929028097,“The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.” https://t.co/YRl5byAJcS #SmartNews,0
615,1260896640447234048,“The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.” #SmartNews  https://t.co/Pr4S9ffUg5,0
616,1260610324593426432,“The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.” https://t.co/YRl5byAJcS #SmartNews,0
617,1259104597697867777,"I bet you didn't know Dr. Fauci sat on MicroSoft's Board of Directors
- and that Bill Gates - was his Boss...

Now did, ya?",0
